
4K,#genre#
兵团卫视,https://live.chinacert.cftest5.cn/cnmg/live/956923145$LR•IPV4•44『线路12』
兵团卫视,http://120.6.237.233:21234/956923145$LR•IPV4•44『线路13』
兵团卫视,http://124.77.181.86:3566/956923145$LR•IPV4•44『线路14』
兵团卫视,http://14.153.176.157:1234/956923145$LR•IPV4•44『线路15』
兵团卫视,http://183.233.155.69:8001/956923145$LR•IPV4•44『线路16』
兵团卫视,http://222.134.19.49:8090/956923145$LR•IPV4•44『线路17』
兵团卫视,http://121.23.132.38:7788/956923145$LR•IPV4•44『线路18』
兵团卫视,http://111.43.126.240:9003/hls/50/index.m3u8$LR•IPV4•44『线路19』
兵团卫视,http://47.119.24.76:59093/956923145$LR•IPV4•44『线路20』
兵团卫视,http://101.6.130.52:1234/956923145$LR•IPV4•44『线路21』
兵团卫视,http://17752995.xyz:51111/956923145$LR•IPV4•44『线路22』
兵团卫视,http://rihou.cc:555/tv/[mg]兵团卫视$LR•IPV4•44『线路23』
兵团卫视,http://198.204.228.26/live/btws.m3u8$LR•IPV4•44『线路24』
兵团卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=btws$LR•IPV4•44『线路25』
兵团卫视,http://fcasad.x3322.net:9901/tsfile/live/1092_1.m3u8?key=txiptv$LR•IPV4•44『线路26』
兵团卫视,http://139.155.89.87:1000/956923145$LR•IPV4•44『线路27』
兵团卫视,http://101.34.236.223:1112/956923145$LR•IPV4•44『线路28』
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=28cb43aca249566a1f146d7bb3fcc965&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•44『线路29』
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=04a46b6d0b39840c589c19b0ee5cd5b6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•44『线路30』
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=b9dcd906150192bdf76f447df83f8033&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•44『线路31』
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=e2ea229f09d39d7028c61aeb4f6bab56&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•44『线路32』
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=44808c05399a9014087b53989fe601bd&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•44『线路33』
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=ec8c0353332f89d571192f8854d06c1f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•44『线路34』
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8$LR•IPV4•44『线路35』
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227155/index.m3u8$LR•IPV4•44『线路36』
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226214/index.m3u8$LR•IPV4•44『线路37』
兵团卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226859/index.m3u8$LR•IPV4•44『线路38』
兵团卫视,http://27.18.85.136:1234/956923145$LR•IPV4•44『线路39』
兵团卫视,http://222.140.13.12:1234/956923145$LR•IPV4•44『线路40』
兵团卫视,http://204.12.221.218:8181/3m1080p/btws.m3u8$LR•IPV4•44『线路41』
兵团卫视,http://222.90.21.30:9901/hls/65/index.m3u8$LR•IPV4•44『线路42』
兵团卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000005000266005&livemode=1&stbId=yu&mode=1&$LR•IPV4•44『线路43』
兵团卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000006000040020&livemode=1&stbId=yu&mode=1&$LR•IPV4•44『线路44』
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$LR•IPV4•4『线路1』
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226228/index.m3u8$LR•IPV4•4『线路2』
安多卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227160/index.m3u8$LR•IPV4•4『线路3』
安多卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000006000022124&livemode=1&stbId=yu&mode=1&$LR•IPV4•4『线路4』
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•7『线路1』
康巴卫视,http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8$LR•IPV4•7『线路2』
康巴卫视,https://live.264788.xyz/channel/kangbaweishi?streamid=a027d1f4a2a0dda912f250b1fcb80223&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•7『线路3』
康巴卫视,https://live.264788.xyz/channel/kangbaweishi?streamid=2e281c42f6125b5ffeacab24e4dd551d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•7『线路4』
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226234/index.m3u8$LR•IPV4•7『线路5』
康巴卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227111/index.m3u8$LR•IPV4•7『线路6』
康巴卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000005000266002&livemode=1&stbId=yu&mode=1&$LR•IPV4•7『线路7』
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$LR•IPV4•25『线路1』
农林卫视,http://43.251.226.89:8080/play/52.m3u8$LR•IPV4•25『线路2』
农林卫视,http://live.bypbwxx.top/live/jmmigu1.php?token=a97ff1e5d49928ac5eb5a313b8931f$LR•IPV4•25『线路3』
农林卫视,http://live.bypbwxx.top/live/jmmigu2.php?token=6831e2b8707d6dc7340094cd9438da$LR•IPV4•25『线路4』
农林卫视,https://live.chinacert.cftest5.cn/cnmg/live/956904896$LR•IPV4•25『线路5』
农林卫视,http://120.6.237.233:21234/956904896$LR•IPV4•25『线路6』
农林卫视,http://124.77.181.86:3566/956904896$LR•IPV4•25『线路7』
农林卫视,http://14.153.176.157:1234/956904896$LR•IPV4•25『线路8』
农林卫视,http://183.233.155.69:8001/956904896$LR•IPV4•25『线路9』
农林卫视,http://222.134.19.49:8090/956904896$LR•IPV4•25『线路10』
农林卫视,http://121.23.132.38:7788/956904896$LR•IPV4•25『线路11』
农林卫视,http://47.119.24.76:59093/956904896$LR•IPV4•25『线路12』
农林卫视,http://101.6.130.52:1234/956904896$LR•IPV4•25『线路13』
农林卫视,http://17752995.xyz:51111/956904896$LR•IPV4•25『线路14』
农林卫视,http://139.155.89.87:1000/956904896$LR•IPV4•25『线路15』
农林卫视,http://101.34.236.223:1112/956904896$LR•IPV4•25『线路16』
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?$LR•IPV4•25『线路17』
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8$LR•IPV4•25『线路18』
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226229/index.m3u8$LR•IPV4•25『线路19』
农林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227108/index.m3u8$LR•IPV4•25『线路20』
农林卫视,http://27.18.85.136:1234/956904896$LR•IPV4•25『线路21』
农林卫视,http://222.140.13.12:1234/956904896$LR•IPV4•25『线路22』
农林卫视,http://204.12.221.218:8181/3m1080p/snnl.m3u8$LR•IPV4•25『线路23』
农林卫视,http://222.90.21.30:9901/hls/66/index.m3u8$LR•IPV4•25『线路24』
农林卫视,http://8.138.7.223/%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E6%A6%B4%E8%8A%92%E7%94%B5%E8%A7%86%E3%80%91/%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86.m3u8$LR•IPV4•25『线路25』
三沙卫视,https://srs.ssws.tv/video/sstv-10/index.m3u8$LR•IPV4•59『线路1』
三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws$LR•IPV4•59『线路2』
三沙卫视,http://43.251.226.89:8080/play/56.m3u8$LR•IPV4•59『线路3』
三沙卫视,https://iptv.catvod.com/catvod.php?id=ssws$LR•IPV4•59『线路4』
三沙卫视,https://live.chinacert.cftest5.cn/cnmg/live/961023778$LR•IPV4•59『线路5』
三沙卫视,http://120.6.237.233:21234/961023778$LR•IPV4•59『线路6』
三沙卫视,http://124.77.181.86:3566/961023778$LR•IPV4•59『线路7』
三沙卫视,http://14.153.176.157:1234/961023778$LR•IPV4•59『线路8』
三沙卫视,http://183.233.155.69:8001/961023778$LR•IPV4•59『线路9』
三沙卫视,http://222.134.19.49:8090/961023778$LR•IPV4•59『线路10』
三沙卫视,http://121.23.132.38:7788/961023778$LR•IPV4•59『线路11』
三沙卫视,http://47.119.24.76:59093/961023778$LR•IPV4•59『线路12』
三沙卫视,http://101.6.130.52:1234/961023778$LR•IPV4•59『线路13』
三沙卫视,http://17752995.xyz:51111/961023778$LR•IPV4•59『线路14』
三沙卫视,http://192.151.150.154/live/ssws.m3u8$LR•IPV4•59『线路15』
三沙卫视,http://198.204.228.26/live/ssws.m3u8$LR•IPV4•59『线路16』
三沙卫视,http://bit.famcloud.top:9878/rtp/239.3.1.155:4120$LR•IPV4•59『线路17』
三沙卫视,http://route.079915.xyz:4022/rtp/239.3.1.155:4120$LR•IPV4•59『线路18』
三沙卫视,http://laiboy.asuscomm.com:58686/rtp/239.3.1.155:4120$LR•IPV4•59『线路19』
三沙卫视,http://owvpn.famcloud.top:9878/rtp/239.3.1.155:4120$LR•IPV4•59『线路20』
三沙卫视,http://tonsir.oicp.net:15893/rtp/239.3.1.155:4120$LR•IPV4•59『线路21』
三沙卫视,http://laiboy.myds.me:58686/rtp/239.3.1.155:4120$LR•IPV4•59『线路22』
三沙卫视,http://mom.famcloud.top:9878/rtp/239.3.1.155:4120$LR•IPV4•59『线路23』
三沙卫视,http://www.uibehw.cn:4022/rtp/239.3.1.155:4120$LR•IPV4•59『线路24』
三沙卫视,http://laowang666.familyds.com:6300/rtp/239.3.1.155:4120$LR•IPV4•59『线路25』
三沙卫视,http://nas.sphinger.cn:11012/rtp/239.3.1.155:4120$LR•IPV4•59『线路26』
三沙卫视,http://sphinger.f3322.net:11012/rtp/239.3.1.155:4120$LR•IPV4•59『线路27』
三沙卫视,http://x1x.bid:5146/rtp/239.3.1.155:4120$LR•IPV4•59『线路28』
三沙卫视,http://www.photoby.us:28012/rtp/239.3.1.155:4120$LR•IPV4•59『线路29』
三沙卫视,http://photoby.us:28012/rtp/239.3.1.155:4120$LR•IPV4•59『线路30』
三沙卫视,http://rt.096096.xyz:61612/rtp/239.3.1.155:4120$LR•IPV4•59『线路31』
三沙卫视,http://wuyanjiang.cn:8012/rtp/239.3.1.155:4120$LR•IPV4•59『线路32』
三沙卫视,http://www.221111.best:8012/rtp/239.3.1.155:4120$LR•IPV4•59『线路33』
三沙卫视,http://file.rbscraft.com:4022/rtp/239.3.1.155:4120$LR•IPV4•59『线路34』
三沙卫视,http://www.ikuai.me:4022/rtp/239.3.1.155:4120$LR•IPV4•59『线路35』
三沙卫视,http://unicom3.swjms.com:4022/rtp/239.3.1.155:4120$LR•IPV4•59『线路36』
三沙卫视,http://gmk.ddns.wangbin.us:4022/rtp/239.3.1.155:4120$LR•IPV4•59『线路37』
三沙卫视,http://guoxue.synology.me:57022/rtp/239.3.1.155:4120$LR•IPV4•59『线路38』
三沙卫视,http://superpostmail.3322.org:1193/rtp/239.3.1.155:4120$LR•IPV4•59『线路39』
三沙卫视,http://home.hexuntong.net:8188/rtp/239.3.1.155:4120$LR•IPV4•59『线路40』
三沙卫视,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.155:4120$LR•IPV4•59『线路41』
三沙卫视,http://139.155.89.87:1000/961023778$LR•IPV4•59『线路42』
三沙卫视,http://101.34.236.223:1112/961023778$LR•IPV4•59『线路43』
三沙卫视,http://dx.joygala.cn:8118/rtp/239.49.0.167:8000$LR•IPV4•59『线路44』
三沙卫视,https://srs.ssws.tv/video/sstv-10/index.m3u8#http://nn.7x9d.cn/地方台8563/海南.php?id=ssws$LR•IPV4•59『线路45』
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=40ce8e7e766a97b9b5f39c4f54ea627c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•59『线路46』
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=3736894cc57bd68f5caf8e9554df851f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•59『线路47』
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=d0a3642d102c45219333005531a2fc94&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•59『线路48』
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=b0f97355568c17a6d1ca3a67795ee670&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•59『线路49』
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=502fb01298ebb7b4b67fe7b53a9b2af4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•59『线路50』
三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=2908f08b5a176330d190b7343b1bb17d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•59『线路51』
三沙卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227055/index.m3u8$LR•IPV4•59『线路52』
三沙卫视,http://27.18.85.136:1234/961023778$LR•IPV4•59『线路53』
三沙卫视,http://222.140.13.12:1234/961023778$LR•IPV4•59『线路54』
三沙卫视,http://204.12.221.218:8181/3m1080p/ssws.m3u8$LR•IPV4•59『线路55』
三沙卫视,http://221.226.51.220:50081/newlive/live/hls/38/live.m3u8$LR•IPV4•59『线路56』
三沙卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000011000288016&livemode=1&stbId=yu&mode=1&$LR•IPV4•59『线路57』
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws$LR•IPV4•59『线路58』
三沙卫视,http://btjg.net:809/hls/142/index.m3u8$LR•IPV4•59『线路59』
延边卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•13『线路1』
延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8$LR•IPV4•13『线路2』
延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8$LR•IPV4•13『线路3』
延边卫视,http://204.12.221.218:8181/3m1080p/ybws.m3u8$LR•IPV4•13『线路4』
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$LR•IPV4•13『线路5』
延边卫视,http://111.43.126.240:9003/hls/49/index.m3u8$LR•IPV4•13『线路6』
延边卫视,https://live.264788.xyz/channel/yanbianweishi?streamid=5bef9ef3217ab33bd448f25dce2f2aa6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•13『线路7』
延边卫视,https://live.264788.xyz/channel/yanbianweishi?streamid=2af361ac8ba5e870d104cc59390cf845&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•13『线路8』
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8$LR•IPV4•13『线路9』
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226220/index.m3u8$LR•IPV4•13『线路10』
延边卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227047/index.m3u8$LR•IPV4•13『线路11』
延边卫视,http://222.90.21.30:9901/hls/67/index.m3u8$LR•IPV4•13『线路12』
延边卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000005000266008&livemode=1&stbId=yu&mode=1&$LR•IPV4•13『线路13』
中国教育3台,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226577/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EhE2Z89HKgsQOlN9opVn1iw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN03yUnk4zBVk1bynPPL3hZ%2CEND$LR•IPV6•2『线路1』
中国教育3台,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226226/index.m3u8$LR•IPV4•2『线路2』
上海卫视,http://112.27.235.94:8000/hls/28/index.m3u8$LR•IPV4
北京纪实,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8$LR•IPV4•5『线路1』
北京纪实,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=btv3$LR•IPV4•5『线路2』
北京纪实,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227294/index.m3u8$LR•IPV4•5『线路3』
北京纪实,http://123.121.5.183:4000/rtp/239.3.1.115:8000$LR•IPV4•5『线路4』
北京纪实,http://111.29.9.33:6610/000000001000/1000000001000028380/index.m3u8?channel-id=bestzb&Contentid=1000000001000028380&livemode=1&stbId=3$LR•IPV4•5『线路5』
家庭理财,http://223.110.245.139/PLTV/4/224/3221227011/index.m3u8$LR•IPV4•3『线路1』
家庭理财,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226754/index.m3u8$LR•IPV4•3『线路2』
家庭理财,http://gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=bestzb&Contentid=5000000011000031210&livemode=1&stbId=toShengfen&mode=1&$LR•IPV4•3『线路3』
梨园,https://live.chinacert.cftest5.cn/cnmg/live/961930369$LR•IPV4•9『线路1』
梨园,http://120.6.237.233:21234/961930369$LR•IPV4•9『线路2』
梨园,http://124.77.181.86:3566/961930369$LR•IPV4•9『线路3』
梨园,http://47.119.24.76:59093/961930369$LR•IPV4•9『线路4』
梨园,http://101.6.130.52:1234/961930369$LR•IPV4•9『线路5』
梨园,http://17752995.xyz:51111/961930369$LR•IPV4•9『线路6』
梨园,http://101.34.236.223:1112/961930369$LR•IPV4•9『线路7』
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=41543190cdf375f1c73207222bb96542&wsTime=1769313549$LR•IPV4•9『线路8』
梨园,http://1.94.31.214/php/hntv.php?id=hnly$LR•IPV4•9『线路9』
辽宁公共,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227224/index.m3u8$LR•IPV4•2『线路1』
辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8$LR•IPV4•2『线路2』
中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8$LR•IPV4•8『线路1』
中华特产,https://live.chinacert.cftest5.cn/cnmg/live/959986618$LR•IPV4•8『线路2』
中华特产,http://120.6.237.233:21234/959986618$LR•IPV4•8『线路3』
中华特产,http://124.77.181.86:3566/959986618$LR•IPV4•8『线路4』
中华特产,http://47.119.24.76:59093/959986618$LR•IPV4•8『线路5』
中华特产,http://101.6.130.52:1234/959986618$LR•IPV4•8『线路6』
中华特产,http://17752995.xyz:51111/959986618$LR•IPV4•8『线路7』
中华特产,http://101.34.236.223:1112/959986618$LR•IPV4•8『线路8』
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8$LR•IPV4•4『线路1』
河北4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f56e90&tk=922ba46651d3$LR•IPV4•4『线路2』
河北4K,http://43.251.226.89:8080/play/928.m3u8$LR•IPV4•4『线路3』
河北4K,http://106.53.99.30/tv/api.php?id=hebtv4k$LR•IPV4•4『线路4』
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•62『线路1』
山西卫视,http://119.39.9.8:9901/tsfile/live/0118_1.m3u8$LR•IPV4•62『线路2』
山西卫视,http://198.204.228.26/live/sxwshd.m3u8$LR•IPV4•62『线路3』
山西卫视,http://112.123.243.37:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•62『线路4』
山西卫视,http://120.198.95.220:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&down=1$LR•IPV4•62『线路5』
山西卫视,http://36.136.38.87:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路6』
山西卫视,http://113.25.252.226:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路7』
山西卫视,http://59.39.89.130:60901/tsfile/live/0125_20.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路8』
山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路9』
山西卫视,http://207.56.13.146:81/cdnlive/sxws.m3u8$LR•IPV4•62『线路10』
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8$LR•IPV4•62『线路11』
山西卫视,http://204.12.221.218:8181/3m1080p/sxws.m3u8$LR•IPV4•62『线路12』
山西卫视,http://112.27.235.94:8000/hls/45/index.m3u8$LR•IPV4•62『线路13』
山西卫视,http://23.237.228.134/live8/shanxi.m3u8$LR•IPV4•62『线路14』
山西卫视,https://iptv.catvod.com/catvod.php?id=sxiws$LR•IPV4•62『线路15』
山西卫视,https://httop.top/ysp-山西卫视$LR•IPV4•62『线路16』
山西卫视,http://118.81.195.79:9003/hls/19/index.m3u8$LR•IPV4•62『线路17』
山西卫视,http://live.bypbwxx.top/live/jmysp.php?token=f1cdc708f6b99cd5c9cbf71a8aedef$LR•IPV4•62『线路18』
山西卫视,http://live.bypbwxx.top/live/jm-ws0503.php?token=ec25e70b1c8a2359b99e0c3ac32839$LR•IPV4•62『线路19』
山西卫视,http://111.43.126.240:9003/hls/45/index.m3u8$LR•IPV4•62『线路20』
山西卫视,http://192.151.150.154/live/sxwshd.m3u8$LR•IPV4•62『线路21』
山西卫视,http://58.56.162.102:4466/newlive/live/hls/32/live.m3u8$LR•IPV4•62『线路22』
山西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd$LR•IPV4•62『线路23』
山西卫视,http://fcasad.x3322.net:9901/tsfile/live/1084_1.m3u8?key=txiptv$LR•IPV4•62『线路24』
山西卫视,http://bit.famcloud.top:9878/rtp/239.3.1.42:8172$LR•IPV4•62『线路25』
山西卫视,http://route.079915.xyz:4022/rtp/239.3.1.42:8172$LR•IPV4•62『线路26』
山西卫视,http://laiboy.asuscomm.com:58686/rtp/239.3.1.42:8172$LR•IPV4•62『线路27』
山西卫视,http://owvpn.famcloud.top:9878/rtp/239.3.1.42:8172$LR•IPV4•62『线路28』
山西卫视,http://tonsir.oicp.net:15893/rtp/239.3.1.42:8172$LR•IPV4•62『线路29』
山西卫视,http://laiboy.myds.me:58686/rtp/239.3.1.42:8172$LR•IPV4•62『线路30』
山西卫视,http://mom.famcloud.top:9878/rtp/239.3.1.42:8172$LR•IPV4•62『线路31』
山西卫视,http://www.uibehw.cn:4022/rtp/239.3.1.42:8172$LR•IPV4•62『线路32』
山西卫视,http://laowang666.familyds.com:6300/rtp/239.3.1.42:8172$LR•IPV4•62『线路33』
山西卫视,http://nas.sphinger.cn:11012/rtp/239.3.1.42:8172$LR•IPV4•62『线路34』
山西卫视,http://sphinger.f3322.net:11012/rtp/239.3.1.42:8172$LR•IPV4•62『线路35』
山西卫视,http://x1x.bid:5146/rtp/239.3.1.42:8172$LR•IPV4•62『线路36』
山西卫视,http://www.photoby.us:28012/rtp/239.3.1.42:8172$LR•IPV4•62『线路37』
山西卫视,http://photoby.us:28012/rtp/239.3.1.42:8172$LR•IPV4•62『线路38』
山西卫视,http://rt.096096.xyz:61612/rtp/239.3.1.42:8172$LR•IPV4•62『线路39』
山西卫视,http://wuyanjiang.cn:8012/rtp/239.3.1.42:8172$LR•IPV4•62『线路40』
山西卫视,http://www.221111.best:8012/rtp/239.3.1.42:8172$LR•IPV4•62『线路41』
山西卫视,http://file.rbscraft.com:4022/rtp/239.3.1.42:8172$LR•IPV4•62『线路42』
山西卫视,http://www.ikuai.me:4022/rtp/239.3.1.42:8172$LR•IPV4•62『线路43』
山西卫视,http://unicom3.swjms.com:4022/rtp/239.3.1.42:8172$LR•IPV4•62『线路44』
山西卫视,http://gmk.ddns.wangbin.us:4022/rtp/239.3.1.42:8172$LR•IPV4•62『线路45』
山西卫视,http://guoxue.synology.me:57022/rtp/239.3.1.42:8172$LR•IPV4•62『线路46』
山西卫视,http://superpostmail.3322.org:1193/rtp/239.3.1.42:8172$LR•IPV4•62『线路47』
山西卫视,http://home.hexuntong.net:8188/rtp/239.3.1.42:8172$LR•IPV4•62『线路48』
山西卫视,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.42:8172$LR•IPV4•62『线路49』
山西卫视,http://dx.joygala.cn:8118/rtp/239.49.0.67:8528$LR•IPV4•62『线路50』
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•62『线路51』
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=3588853b57d954c33c7eef175200eae7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•62『线路52』
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=69e002ac7467d661ff7ad0671ed43f16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•62『线路53』
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=d8fdbae386f631fab5659391da113957&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•62『线路54』
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=8e0686e725376b7a0d2079c0e2beb3dd&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•62『线路55』
